ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,Incumplimiento,Vivienda,Consumo,Contacto,Mes,Dias,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
13853,56,admin.,married,university.degree,no,yes,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
753,29,services,married,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
32104,29,admin.,married,university.degree,no,yes,yes,cellular,jul,tue,2,6,1,success,-1.7,94215.0,-40.3,0.835,4991.6,0
10322,43,blue-collar,married,basic.6y,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
29887,59,technician,single,basic.6y,no,no,no,telephone,aug,tue,1,999,0,nonexistent,-2.9,92201.0,-31.4,0.883,5076.2,0
28178,57,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92893.0,-46.2,1.25,5099.1,0
14479,56,retired,married,basic.6y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
31443,46,unemployed,single,university.degree,no,no,no,cellular,mar,tue,1,10,2,success,-1.8,93369.0,-34.8,0.6459999999999999,5008.7,1
8017,49,management,divorced,high.school,unknown,no,no,telephone,jun,wed,6,999,0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,0
460,45,unknown,married,unknown,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
25700,37,admin.,divorced,high.school,no,no,no,cellular,may,fri,8,999,1,failure,-1.8,92893.0,-46.2,1313.0,5099.1,0
21767,31,unemployed,single,basic.4y,no,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4021.0,5195.8,0
17093,34,admin.,single,university.degree,no,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
12106,52,technician,married,professional.course,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93918.0,-42.7,4958.0,5228.1,0
8386,34,admin.,married,university.degree,no,yes,no,telephone,jun,mon,14,999,0,nonexistent,1.4,94465.0,-41.8,4.96,5228.1,0
26754,33,services,divorced,high.school,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92893.0,-46.2,1291.0,5099.1,0
23946,54,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,mon,5,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
10439,33,blue-collar,single,basic.9y,no,no,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
6454,51,services,married,high.school,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94465.0,-41.8,4865.0,5228.1,0
10314,59,housemaid,married,basic.4y,unknown,unknown,unknown,cellular,jul,tue,2,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
10198,50,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
20003,49,management,married,university.degree,no,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4153.0,5195.8,0
19089,53,entrepreneur,married,basic.4y,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
32577,29,admin.,single,university.degree,no,no,no,cellular,sep,fri,4,6,1,success,-1.1,94199.0,-37.5,0.878,4963.6,0
25467,27,blue-collar,single,basic.9y,unknown,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92893.0,-46.2,1327.0,5099.1,0
8251,39,blue-collar,married,basic.6y,unknown,unknown,unknown,telephone,jun,mon,2,999,0,nonexistent,1.4,94465.0,-41.8,4.96,5228.1,0
7341,39,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94465.0,-41.8,4967.0,5228.1,0
22640,28,admin.,married,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93075.0,-47.1,1445.0,5099.1,0
2545,45,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
30993,33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,2,3,1,success,-3.4,92649.0,-30.1,0.715,5017.5,1
5469,35,blue-collar,single,professional.course,no,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
27573,54,blue-collar,married,basic.4y,unknown,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92893.0,-46.2,1266.0,5099.1,0
15417,31,management,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93444.0,-36.1,4967.0,5228.1,0
765,55,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
24304,36,admin.,married,university.degree,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93075.0,-47.1,1365.0,5099.1,1
24930,46,services,divorced,basic.9y,no,unknown,unknown,cellular,may,wed,1,999,0,nonexistent,-1.8,92893.0,-46.2,1334.0,5099.1,0
32230,32,admin.,single,university.degree,no,no,no,cellular,jul,tue,1,999,0,nonexistent,-1.7,94215.0,-40.3,0.893,4991.6,1
9956,38,admin.,divorced,high.school,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
6478,30,technician,married,professional.course,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94465.0,-41.8,4865.0,5228.1,0
20815,47,management,married,high.school,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
12506,39,blue-collar,married,basic.9y,no,yes,yes,telephone,jul,fri,5,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
11271,31,admin.,single,high.school,unknown,no,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
6359,46,management,married,university.degree,unknown,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94465.0,-41.8,4865.0,5228.1,0
23813,41,admin.,single,university.degree,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
7442,51,admin.,married,high.school,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94465.0,-41.8,4967.0,5228.1,0
12863,38,self-employed,single,unknown,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
10326,26,entrepreneur,married,professional.course,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
29484,41,admin.,single,university.degree,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92963.0,-40.8,1.26,5076.2,1
4455,59,retired,divorced,professional.course,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
21024,53,management,married,university.degree,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4076.0,5195.8,0
32521,76,retired,married,basic.4y,no,yes,no,cellular,sep,mon,1,999,2,failure,-1.1,94199.0,-37.5,0.882,4963.6,0
15894,36,admin.,married,university.degree,unknown,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,0
1654,56,entrepreneur,married,basic.4y,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
30706,32,admin.,single,university.degree,no,no,no,cellular,oct,fri,2,6,1,success,-3.4,92431.0,-26.9,0.7390000000000001,5017.5,0
766,46,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
12097,49,technician,divorced,high.school,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4958.0,5228.1,0
13513,46,blue-collar,married,high.school,unknown,yes,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
14319,57,retired,single,unknown,unknown,yes,no,cellular,jul,tue,19,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
17132,43,self-employed,married,university.degree,unknown,yes,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
29904,61,entrepreneur,married,university.degree,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92201.0,-31.4,0.883,5076.2,1
25429,32,services,married,high.school,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92893.0,-46.2,1327.0,5099.1,1
19229,30,admin.,divorced,university.degree,no,yes,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
22170,31,admin.,single,university.degree,no,yes,no,cellular,mar,mon,1,999,0,nonexistent,-1.8,92843.0,-50.0,1811.0,5099.1,0
24736,33,admin.,married,basic.9y,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92893.0,-46.2,1344.0,5099.1,0
25327,25,services,single,high.school,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92893.0,-46.2,1327.0,5099.1,0
12886,54,technician,married,high.school,no,no,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
8055,35,management,single,unknown,no,unknown,unknown,telephone,jun,wed,4,999,0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,0
31399,28,self-employed,single,university.degree,no,yes,yes,cellular,mar,wed,1,999,1,failure,-1.8,93369.0,-34.8,0.6509999999999999,5008.7,0
2878,26,blue-collar,single,high.school,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,0
4614,38,housemaid,married,basic.9y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
12098,43,technician,married,basic.9y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4958.0,5228.1,0
13106,37,self-employed,divorced,professional.course,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
13019,35,blue-collar,divorced,basic.4y,no,no,yes,cellular,jul,tue,4,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
19593,39,blue-collar,married,professional.course,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4191.0,5195.8,0
6391,37,services,married,high.school,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94465.0,-41.8,4865.0,5228.1,0
19120,37,technician,married,professional.course,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
22441,32,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93075.0,-47.1,1479.0,5099.1,0
1778,39,admin.,married,high.school,no,unknown,unknown,telephone,may,mon,4,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
22657,35,technician,divorced,professional.course,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93075.0,-47.1,1445.0,5099.1,0
7930,30,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,0
16739,31,technician,married,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
6611,58,retired,married,basic.4y,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94465.0,-41.8,4864.0,5228.1,0
13448,49,services,married,high.school,no,no,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
24859,38,blue-collar,married,professional.course,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92893.0,-46.2,1344.0,5099.1,0
13304,49,unknown,married,university.degree,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
30774,25,services,single,high.school,no,yes,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92431.0,-26.9,0.733,5017.5,1
8657,40,services,single,high.school,no,no,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
20869,45,admin.,married,university.degree,no,yes,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
3076,36,admin.,married,basic.9y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,0
20143,48,technician,divorced,professional.course,no,yes,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4153.0,5195.8,0
22467,49,self-employed,divorced,unknown,unknown,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93075.0,-47.1,1479.0,5099.1,0
23435,40,housemaid,married,basic.6y,unknown,unknown,unknown,cellular,apr,fri,2,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,1
25471,35,services,single,high.school,no,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92893.0,-46.2,1327.0,5099.1,0
21999,51,management,married,university.degree,no,yes,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4021.0,5195.8,0
14459,60,blue-collar,divorced,basic.4y,unknown,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
12108,27,admin.,single,high.school,unknown,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4958.0,5228.1,0
3373,52,services,married,high.school,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
26473,47,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,4,999,1,failure,-1.8,92893.0,-46.2,1299.0,5099.1,0
9721,54,admin.,married,university.degree,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94465.0,-41.8,4947.0,5228.1,0
11105,28,admin.,single,high.school,no,no,no,telephone,jul,thu,2,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
599,54,housemaid,divorced,unknown,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
5537,47,blue-collar,single,basic.9y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
5869,32,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
22290,68,retired,married,university.degree,no,no,no,cellular,mar,wed,1,999,0,nonexistent,-1.8,92843.0,-50.0,1602.0,5099.1,1
24284,43,admin.,married,university.degree,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93075.0,-47.1,1365.0,5099.1,0
20684,42,management,married,university.degree,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
3254,32,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
26304,33,admin.,married,high.school,no,yes,yes,cellular,may,mon,1,999,1,failure,-1.8,92893.0,-46.2,1299.0,5099.1,0
17616,58,admin.,divorced,professional.course,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
27245,23,services,married,high.school,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92893.0,-46.2,1281.0,5099.1,0
20650,30,admin.,divorced,high.school,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
11649,38,admin.,divorced,university.degree,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
31963,47,technician,divorced,professional.course,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,-1.7,94055.0,-39.8,0.742,4991.6,0
14733,40,unknown,married,unknown,no,yes,yes,cellular,jul,thu,6,999,0,nonexistent,1.4,93918.0,-42.7,4968.0,5228.1,0
14452,45,admin.,married,university.degree,no,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
20868,36,blue-collar,married,basic.6y,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
13141,36,entrepreneur,married,university.degree,no,yes,no,cellular,jul,wed,8,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
10386,34,services,single,high.school,no,yes,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
10792,27,technician,single,university.degree,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
13479,27,blue-collar,single,basic.6y,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
16637,35,technician,single,professional.course,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
4418,55,admin.,married,high.school,no,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
27136,28,technician,single,professional.course,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92893.0,-46.2,1281.0,5099.1,0
7591,33,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94465.0,-41.8,4967.0,5228.1,0
17011,31,admin.,single,university.degree,no,yes,no,cellular,aug,mon,7,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
5357,30,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
23565,39,entrepreneur,married,university.degree,unknown,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
25563,59,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,2,999,1,failure,-1.8,92893.0,-46.2,1327.0,5099.1,0
18141,48,technician,married,university.degree,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
26496,28,student,single,university.degree,unknown,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92893.0,-46.2,1291.0,5099.1,0
20049,35,management,single,university.degree,no,no,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4153.0,5195.8,0
13134,24,services,single,basic.9y,no,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
13231,28,admin.,single,university.degree,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
10514,32,entrepreneur,married,basic.9y,unknown,yes,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
4562,43,entrepreneur,married,high.school,no,no,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
13249,32,technician,single,high.school,no,no,no,telephone,jul,wed,5,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
26110,44,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92893.0,-46.2,1299.0,5099.1,0
24446,31,admin.,divorced,university.degree,no,yes,yes,cellular,may,mon,3,999,0,nonexistent,-1.8,92893.0,-46.2,1354.0,5099.1,0
1491,28,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
13956,36,blue-collar,single,basic.9y,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
16622,46,blue-collar,married,basic.6y,unknown,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
22140,39,management,married,university.degree,no,yes,no,telephone,nov,fri,7,999,0,nonexistent,-0.1,93.2,-42.0,4021.0,5195.8,0
28006,35,services,single,high.school,no,unknown,unknown,cellular,may,fri,2,999,0,nonexistent,-1.8,92893.0,-46.2,1.25,5099.1,0
10594,31,technician,married,professional.course,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
11255,55,entrepreneur,married,professional.course,unknown,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
13898,56,admin.,married,university.degree,no,no,yes,cellular,jul,fri,9,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
4003,29,entrepreneur,married,basic.6y,no,yes,no,telephone,may,wed,5,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
5502,40,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
14182,57,retired,single,unknown,unknown,yes,yes,cellular,jul,mon,6,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
4167,56,retired,married,basic.4y,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
26823,40,services,single,high.school,no,yes,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92893.0,-46.2,1291.0,5099.1,0
2674,47,blue-collar,married,unknown,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
8269,54,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,mon,17,999,0,nonexistent,1.4,94465.0,-41.8,4.96,5228.1,0
17952,50,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,fri,5,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
30730,65,retired,married,unknown,no,unknown,unknown,telephone,oct,mon,3,999,1,failure,-3.4,92431.0,-26.9,0.7390000000000001,5017.5,0
27357,42,admin.,married,high.school,no,no,no,cellular,may,wed,5,999,0,nonexistent,-1.8,92893.0,-46.2,1281.0,5099.1,0
25112,44,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92893.0,-46.2,1334.0,5099.1,0
15155,30,admin.,single,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93444.0,-36.1,4.97,5228.1,0
30724,36,management,married,basic.4y,no,yes,no,cellular,oct,mon,3,999,0,nonexistent,-3.4,92431.0,-26.9,0.7390000000000001,5017.5,0
20585,33,technician,married,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
20850,35,admin.,married,professional.course,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
16091,33,technician,single,high.school,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
19161,34,admin.,married,high.school,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
6193,38,services,married,high.school,unknown,no,no,telephone,may,fri,6,999,0,nonexistent,1.1,93994.0,-36.4,4864.0,5191.0,0
11038,32,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,thu,17,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
16387,37,technician,married,professional.course,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,0
10360,32,blue-collar,married,university.degree,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
5081,40,blue-collar,married,unknown,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
7064,30,technician,married,university.degree,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94465.0,-41.8,4866.0,5228.1,0
10688,28,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
8317,52,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94465.0,-41.8,4.96,5228.1,0
32814,50,entrepreneur,divorced,university.degree,no,yes,no,telephone,oct,tue,7,11,2,success,-1.1,94601.0,-49.5,1008.0,4963.6,1
28193,54,entrepreneur,married,high.school,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92893.0,-46.2,1.25,5099.1,0
27446,36,technician,married,university.degree,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92893.0,-46.2,1266.0,5099.1,0
